approval_id,workflow_run_id,request_id,approval_required,decision,reviewer_name,review_comment,reviewed_at,sla_hours
APR-1798-01,RUN-1798-01,REQ-1798,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-02-14 07:45:00,6.0
APR-1799-01,RUN-1799-01,REQ-1799,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-02 08:20:00,12.0
APR-1800-01,RUN-1800-01,REQ-1800,1,Pending,M. Chen,Pending sourcing manager review.,2026-03-02 05:36:00,18.0
APR-1801-01,RUN-1801-01,REQ-1801,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-27 06:42:00,7.0
APR-1802-01,RUN-1802-01,REQ-1802,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-10 04:31:00,22.0
APR-1803-01,RUN-1803-01,REQ-1803,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-17 14:49:00,18.0
APR-1804-01,RUN-1804-01,REQ-1804,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-17 14:21:00,13.0
APR-1805-01,RUN-1805-01,REQ-1805,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-12 14:45:00,22.0
APR-1806-01,RUN-1806-01,REQ-1806,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-14 02:23:00,18.0
APR-1807-01,RUN-1807-01,REQ-1807,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-19 03:09:00,2.0
APR-1808-01,RUN-1808-01,REQ-1808,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-24 04:31:00,11.0
APR-1809-01,RUN-1809-01,REQ-1809,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-08 22:46:00,13.0
APR-1810-01,RUN-1810-01,REQ-1810,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-27 23:56:00,9.0
APR-1811-01,RUN-1811-01,REQ-1811,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-22 19:39:00,23.0
APR-1812-01,RUN-1812-01,REQ-1812,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-01 07:45:00,3.0
APR-1813-01,RUN-1813-01,REQ-1813,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-19 06:59:00,5.0
APR-1814-01,RUN-1814-01,REQ-1814,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-18 10:27:00,17.0
APR-1815-01,RUN-1815-01,REQ-1815,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-01-16 15:24:00,22.0
APR-1816-01,RUN-1816-01,REQ-1816,1,Pending,J. Morgan,Pending sourcing manager review.,2026-02-20 19:53:00,9.0
APR-1817-01,RUN-1817-01,REQ-1817,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-02-03 23:17:00,1.0
APR-1818-01,RUN-1818-01,REQ-1818,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-23 12:28:00,16.0
APR-1819-01,RUN-1819-01,REQ-1819,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-19 11:43:00,24.0
APR-1820-01,RUN-1820-01,REQ-1820,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-20 09:01:00,14.0
APR-1821-01,RUN-1821-01,REQ-1821,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-01 15:51:00,13.0
APR-1822-01,RUN-1822-01,REQ-1822,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-25 05:38:00,23.0
APR-1823-01,RUN-1823-01,REQ-1823,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-04-03 18:25:00,4.0
APR-1824-01,RUN-1824-01,REQ-1824,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-29 14:56:00,19.0
APR-1825-01,RUN-1825-01,REQ-1825,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-03 04:24:00,17.0
APR-1826-01,RUN-1826-01,REQ-1826,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-25 16:35:00,8.0
APR-1827-01,RUN-1827-01,REQ-1827,1,Pending,A. Shah,Pending sourcing manager review.,2026-03-06 14:28:00,15.0
APR-1828-01,RUN-1828-01,REQ-1828,1,Pending,R. Patel,Pending sourcing manager review.,2026-01-14 16:10:00,6.0
APR-1829-01,RUN-1829-01,REQ-1829,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-02 02:09:00,24.0
APR-1830-01,RUN-1830-01,REQ-1830,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-03-26 04:44:00,16.0
APR-1831-01,RUN-1831-01,REQ-1831,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-04-10 18:55:00,24.0
APR-1832-01,RUN-1832-01,REQ-1832,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-02-22 18:34:00,21.0
APR-1833-01,RUN-1833-01,REQ-1833,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-01-30 07:36:00,23.0
APR-1834-01,RUN-1834-01,REQ-1834,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-23 22:16:00,6.0
APR-1835-01,RUN-1835-01,REQ-1835,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-02-20 04:17:00,16.0
APR-1836-01,RUN-1836-01,REQ-1836,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-04 20:41:00,24.0
APR-1837-01,RUN-1837-01,REQ-1837,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-17 14:31:00,22.0
APR-1838-01,RUN-1838-01,REQ-1838,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-04-04 07:00:00,18.0
APR-1839-01,RUN-1839-01,REQ-1839,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-06 02:47:00,22.0
APR-1840-01,RUN-1840-01,REQ-1840,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-04 23:10:00,2.0
APR-1841-01,RUN-1841-01,REQ-1841,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-10 05:43:00,16.0
APR-1842-01,RUN-1842-01,REQ-1842,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-06 09:31:00,18.0
APR-1843-01,RUN-1843-01,REQ-1843,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-27 10:13:00,18.0
APR-1844-01,RUN-1844-01,REQ-1844,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-03 14:15:00,11.0
APR-1845-01,RUN-1845-01,REQ-1845,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-12 18:19:00,8.0
APR-1846-01,RUN-1846-01,REQ-1846,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-25 06:49:00,4.0
APR-1847-01,RUN-1847-01,REQ-1847,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-26 20:53:00,21.0
APR-1848-01,RUN-1848-01,REQ-1848,1,Pending,J. Morgan,Pending sourcing manager review.,2026-02-23 03:03:00,18.0
APR-1849-01,RUN-1849-01,REQ-1849,1,Pending,M. Chen,Pending sourcing manager review.,2026-02-05 12:59:00,13.0
APR-1850-01,RUN-1850-01,REQ-1850,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-22 21:34:00,19.0
APR-1851-01,RUN-1851-01,REQ-1851,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-04 23:21:00,22.0
APR-1852-01,RUN-1852-01,REQ-1852,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-15 13:05:00,1.0
APR-1853-01,RUN-1853-01,REQ-1853,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-30 22:17:00,12.0
APR-1854-01,RUN-1854-01,REQ-1854,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-17 05:07:00,7.0
APR-1855-01,RUN-1855-01,REQ-1855,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-16 20:29:00,12.0
APR-1856-01,RUN-1856-01,REQ-1856,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-17 16:30:00,15.0
APR-1857-01,RUN-1857-01,REQ-1857,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-13 22:28:00,13.0
APR-1858-01,RUN-1858-01,REQ-1858,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-13 12:32:00,4.0
APR-1859-01,RUN-1859-01,REQ-1859,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-03 10:49:00,7.0
APR-1860-01,RUN-1860-01,REQ-1860,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-09 06:45:00,22.0
APR-1861-01,RUN-1861-01,REQ-1861,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-25 03:28:00,24.0
APR-1862-01,RUN-1862-01,REQ-1862,1,Pending,J. Morgan,Pending sourcing manager review.,2026-01-08 09:20:00,1.0
APR-1863-01,RUN-1863-01,REQ-1863,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-14 13:04:00,15.0
APR-1864-01,RUN-1864-01,REQ-1864,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-22 22:10:00,2.0
APR-1865-01,RUN-1865-01,REQ-1865,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-29 13:52:00,8.0
APR-1866-01,RUN-1866-01,REQ-1866,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-26 18:52:00,2.0
APR-1867-01,RUN-1867-01,REQ-1867,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-01-17 12:20:00,21.0
APR-1868-01,RUN-1868-01,REQ-1868,1,Pending,J. Morgan,Pending sourcing manager review.,2026-03-27 11:46:00,14.0
APR-1869-01,RUN-1869-01,REQ-1869,1,Pending,S. Walker,Pending sourcing manager review.,2026-03-30 22:57:00,19.0
APR-1870-01,RUN-1870-01,REQ-1870,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-07 03:23:00,16.0
APR-1871-01,RUN-1871-01,REQ-1871,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-01 09:58:00,17.0
APR-1872-01,RUN-1872-01,REQ-1872,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-23 23:12:00,8.0
APR-1873-01,RUN-1873-01,REQ-1873,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-30 11:23:00,20.0
APR-1874-01,RUN-1874-01,REQ-1874,1,Pending,M. Chen,Pending sourcing manager review.,2026-02-05 04:06:00,23.0
APR-1875-01,RUN-1875-01,REQ-1875,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-08 14:33:00,16.0
APR-1876-01,RUN-1876-01,REQ-1876,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-24 10:30:00,24.0
APR-1877-01,RUN-1877-01,REQ-1877,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-04-11 14:06:00,14.0
APR-1878-01,RUN-1878-01,REQ-1878,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-16 18:43:00,22.0
APR-1879-01,RUN-1879-01,REQ-1879,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-19 15:19:00,12.0
APR-1880-01,RUN-1880-01,REQ-1880,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-22 04:41:00,10.0
APR-1881-01,RUN-1881-01,REQ-1881,1,Pending,R. Patel,Pending sourcing manager review.,2026-02-18 06:10:00,13.0
APR-1882-01,RUN-1882-01,REQ-1882,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-12 19:24:00,14.0
APR-1883-01,RUN-1883-01,REQ-1883,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-29 14:17:00,16.0
APR-1884-01,RUN-1884-01,REQ-1884,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-08 07:12:00,9.0
APR-1885-01,RUN-1885-01,REQ-1885,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-13 02:42:00,17.0
APR-1886-01,RUN-1886-01,REQ-1886,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-04 08:23:00,15.0
APR-1887-01,RUN-1887-01,REQ-1887,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-15 12:59:00,16.0
APR-1888-01,RUN-1888-01,REQ-1888,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-24 10:59:00,2.0
APR-1889-01,RUN-1889-01,REQ-1889,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-04 07:50:00,5.0
APR-1890-01,RUN-1890-01,REQ-1890,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-19 08:42:00,14.0
APR-1891-01,RUN-1891-01,REQ-1891,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-03 13:46:00,6.0
APR-1892-01,RUN-1892-01,REQ-1892,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-21 05:06:00,8.0
APR-1893-01,RUN-1893-01,REQ-1893,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-23 11:55:00,2.0
APR-1894-01,RUN-1894-01,REQ-1894,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-31 06:55:00,7.0
APR-1895-01,RUN-1895-01,REQ-1895,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-03-07 13:20:00,24.0
APR-1896-01,RUN-1896-01,REQ-1896,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-24 02:31:00,13.0
APR-1897-01,RUN-1897-01,REQ-1897,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-30 01:20:00,12.0
APR-1898-01,RUN-1898-01,REQ-1898,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-02 01:58:00,15.0
APR-1899-01,RUN-1899-01,REQ-1899,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-21 05:20:00,20.0
APR-1900-01,RUN-1900-01,REQ-1900,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-19 23:14:00,23.0
APR-1901-01,RUN-1901-01,REQ-1901,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-01-14 05:44:00,15.0
APR-1902-01,RUN-1902-01,REQ-1902,1,Pending,R. Patel,Pending sourcing manager review.,2026-01-17 12:27:00,2.0
APR-1903-01,RUN-1903-01,REQ-1903,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-23 17:07:00,3.0
APR-1904-01,RUN-1904-01,REQ-1904,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-05 04:25:00,5.0
APR-1905-01,RUN-1905-01,REQ-1905,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-05 14:43:00,13.0
APR-1906-01,RUN-1906-01,REQ-1906,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-10 04:34:00,24.0
APR-1907-01,RUN-1907-01,REQ-1907,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-26 13:30:00,16.0
APR-1908-01,RUN-1908-01,REQ-1908,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-11 00:47:00,12.0
APR-1909-01,RUN-1909-01,REQ-1909,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-23 01:25:00,4.0
APR-1910-01,RUN-1910-01,REQ-1910,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-26 02:17:00,18.0
APR-1911-01,RUN-1911-01,REQ-1911,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-06 12:02:00,16.0
APR-1912-01,RUN-1912-01,REQ-1912,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-07 09:33:00,21.0
APR-1913-01,RUN-1913-01,REQ-1913,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-29 17:30:00,1.0
APR-1914-01,RUN-1914-01,REQ-1914,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-06 01:25:00,12.0
APR-1915-01,RUN-1915-01,REQ-1915,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-02-25 23:59:00,13.0
APR-1916-01,RUN-1916-01,REQ-1916,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-06 00:58:00,7.0
APR-1917-01,RUN-1917-01,REQ-1917,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-04-05 21:58:00,14.0
APR-1918-01,RUN-1918-01,REQ-1918,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-13 00:05:00,9.0
APR-1919-01,RUN-1919-01,REQ-1919,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-02 08:37:00,12.0
APR-1920-01,RUN-1920-01,REQ-1920,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-01-21 16:35:00,6.0
APR-1921-01,RUN-1921-01,REQ-1921,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-04-04 15:15:00,8.0
APR-1922-01,RUN-1922-01,REQ-1922,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-29 17:41:00,8.0
APR-1923-01,RUN-1923-01,REQ-1923,1,Pending,S. Walker,Pending sourcing manager review.,2026-04-08 17:25:00,6.0
APR-1924-01,RUN-1924-01,REQ-1924,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-15 20:27:00,11.0
APR-1925-01,RUN-1925-01,REQ-1925,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-05 05:57:00,2.0
APR-1926-01,RUN-1926-01,REQ-1926,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-15 05:54:00,8.0
APR-1927-01,RUN-1927-01,REQ-1927,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-19 14:44:00,8.0
APR-1928-01,RUN-1928-01,REQ-1928,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-11 12:13:00,24.0
APR-1929-01,RUN-1929-01,REQ-1929,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-13 03:53:00,23.0
APR-1930-01,RUN-1930-01,REQ-1930,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-09 10:46:00,19.0
APR-1931-01,RUN-1931-01,REQ-1931,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-17 18:14:00,7.0
APR-1932-01,RUN-1932-01,REQ-1932,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-04-06 03:55:00,2.0
APR-1933-01,RUN-1933-01,REQ-1933,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-13 06:04:00,24.0
APR-1934-01,RUN-1934-01,REQ-1934,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-15 22:22:00,7.0
APR-1935-01,RUN-1935-01,REQ-1935,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-10 00:52:00,7.0
APR-1936-01,RUN-1936-01,REQ-1936,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-12 01:46:00,18.0
APR-1937-01,RUN-1937-01,REQ-1937,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-04 12:02:00,17.0
APR-1938-01,RUN-1938-01,REQ-1938,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-01 11:14:00,12.0
APR-1939-01,RUN-1939-01,REQ-1939,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-26 21:35:00,3.0
APR-1940-01,RUN-1940-01,REQ-1940,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-02-02 11:21:00,12.0
APR-1941-01,RUN-1941-01,REQ-1941,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-09 14:12:00,21.0
APR-1942-01,RUN-1942-01,REQ-1942,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-01-06 12:42:00,21.0
APR-1943-01,RUN-1943-01,REQ-1943,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-12 22:15:00,8.0
APR-1944-01,RUN-1944-01,REQ-1944,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-09 00:42:00,17.0
APR-1945-01,RUN-1945-01,REQ-1945,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-11 05:42:00,23.0
APR-1946-01,RUN-1946-01,REQ-1946,1,Pending,R. Patel,Pending sourcing manager review.,2026-03-15 21:50:00,22.0
APR-1947-01,RUN-1947-01,REQ-1947,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-16 11:29:00,16.0
APR-1948-01,RUN-1948-01,REQ-1948,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-22 17:57:00,13.0
APR-1949-01,RUN-1949-01,REQ-1949,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-02-12 08:10:00,1.0
APR-1950-01,RUN-1950-01,REQ-1950,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-16 21:20:00,21.0
APR-1951-01,RUN-1951-01,REQ-1951,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-11 09:07:00,23.0
APR-1952-01,RUN-1952-01,REQ-1952,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-08 10:10:00,12.0
APR-1953-01,RUN-1953-01,REQ-1953,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-15 17:36:00,23.0
